Student_ID,Attendance (%),Internal Test 1 (out of 40),Internal Test 2 (out of 40),Assignment Score (out of 10),Daily Study Hours,Final Exam Marks (out of 100),Academic_Risk,Attendance_Category,Study_Hours_Category,Average_Internal_Score,Total_Internal_Score,Engagement_Score,Engagement_Level,Performance_Grade
S2601,85,31,35,7,3,75,Low Risk,Good,Moderate,33.0,66,0.7166666666666667,Moderate,C
S2602,76,35,37,8,3,67,Moderate Risk,Good,Moderate,36.0,72,0.7200000000000001,Moderate,D
S2603,69,28,30,6,3,43,High Risk,Average,Moderate,29.0,58,0.63,Moderate,F
S2604,83,26,33,7,3,59,Moderate Risk,Good,Moderate,29.5,59,0.71,Moderate,E
S2605,89,32,35,7,3,74,Moderate Risk,Good,Moderate,33.5,67,0.73,Moderate,C
S2606,86,37,25,8,3,58,Moderate Risk,Good,Moderate,31.0,62,0.7533333333333334,Moderate,E
S2607,79,33,26,8,2,47,High Risk,Good,Low,29.5,59,0.6633333333333334,Moderate,F
S2608,96,37,38,10,3,82,Low Risk,Excellent,Moderate,37.5,75,0.8533333333333334,High,B
S2609,90,33,33,8,2,69,Moderate Risk,Excellent,Low,33.0,66,0.7000000000000001,Moderate,D
S2610,86,28,31,7,3,58,Moderate Risk,Good,Moderate,29.5,59,0.7200000000000001,Moderate,E
S2611,81,33,33,9,2,67,Moderate Risk,Good,Low,33.0,66,0.7033333333333333,Moderate,D
S2612,77,30,37,8,3,65,Moderate Risk,Good,Moderate,33.5,67,0.7233333333333333,Moderate,D
S2613,83,30,38,8,2,61,Moderate Risk,Good,Low,34.0,68,0.6766666666666666,Moderate,D
S2614,72,26,21,6,3,34,High Risk,Average,Moderate,23.5,47,0.64,Moderate,F
S2615,97,36,40,8,4,84,Low Risk,Excellent,Moderate,38.0,76,0.8566666666666668,High,B
S2616,81,29,29,7,3,63,Moderate Risk,Good,Moderate,29.0,58,0.7033333333333333,Moderate,D
S2617,86,30,36,9,4,72,Moderate Risk,Good,Moderate,33.0,66,0.8533333333333334,High,C
S2618,70,21,22,7,4,38,High Risk,Average,Moderate,21.5,43,0.7333333333333334,Moderate,F
S2619,88,40,34,8,3,72,Moderate Risk,Good,Moderate,37.0,74,0.7600000000000001,Moderate,C
S2620,92,27,37,8,3,73,Moderate Risk,Excellent,Moderate,32.0,64,0.7733333333333334,Moderate,C
S2621,100,40,40,9,3,87,Low Risk,Excellent,Moderate,40.0,80,0.8333333333333334,High,B
S2622,95,40,37,9,2,80,Low Risk,Excellent,Low,38.5,77,0.75,Moderate,B
S2623,87,34,31,8,3,72,Moderate Risk,Good,Moderate,32.5,65,0.7566666666666667,Moderate,C
S2624,81,35,34,8,2,75,Low Risk,Good,Low,34.5,69,0.67,Moderate,C
S2625,81,30,23,7,2,53,Moderate Risk,Good,Low,26.5,53,0.6366666666666667,Moderate,E
S2626,87,30,31,7,3,64,Moderate Risk,Good,Moderate,30.5,61,0.7233333333333333,Moderate,D
S2627,79,25,37,7,2,62,Moderate Risk,Good,Low,31.0,62,0.63,Moderate,D
S2628,77,27,35,7,3,59,Moderate Risk,Good,Moderate,31.0,62,0.69,Moderate,E
S2629,85,30,39,8,3,70,Moderate Risk,Good,Moderate,34.5,69,0.75,Moderate,C
S2630,82,32,39,7,3,73,Moderate Risk,Good,Moderate,35.5,71,0.7066666666666667,Moderate,C
S2631,91,34,40,8,4,79,Low Risk,Excellent,Moderate,37.0,74,0.8366666666666666,High,C
S2632,75,35,35,9,3,74,Moderate Risk,Good,Moderate,35.0,70,0.75,Moderate,C
S2633,78,32,27,7,3,58,Moderate Risk,Good,Moderate,29.5,59,0.6933333333333334,Moderate,E
S2634,85,32,32,8,3,70,Moderate Risk,Good,Moderate,32.0,64,0.75,Moderate,C
S2635,78,22,30,6,3,51,Moderate Risk,Good,Moderate,26.0,52,0.66,Moderate,E
S2636,82,32,35,7,3,67,Moderate Risk,Good,Moderate,33.5,67,0.7066666666666667,Moderate,D
S2637,75,29,31,7,4,61,Moderate Risk,Good,Moderate,30.0,60,0.75,Moderate,D
S2638,78,26,27,6,2,50,Moderate Risk,Good,Low,26.5,53,0.5933333333333333,Low,E
S2639,94,28,39,7,3,65,Moderate Risk,Excellent,Moderate,33.5,67,0.7466666666666666,Moderate,D
S2640,95,32,35,8,3,75,Low Risk,Excellent,Moderate,33.5,67,0.7833333333333333,Moderate,C
S2641,83,36,33,7,3,63,Moderate Risk,Good,Moderate,34.5,69,0.71,Moderate,D
S2642,95,34,39,8,3,80,Low Risk,Excellent,Moderate,36.5,73,0.7833333333333333,Moderate,B
S2643,83,31,30,8,2,59,Moderate Risk,Good,Low,30.5,61,0.6766666666666666,Moderate,E
S2644,79,21,35,7,3,50,Moderate Risk,Good,Moderate,28.0,56,0.6966666666666667,Moderate,E
S2645,95,35,32,8,2,72,Moderate Risk,Excellent,Low,33.5,67,0.7166666666666667,Moderate,C
S2646,100,40,39,8,2,82,Low Risk,Excellent,Low,39.5,79,0.7333333333333334,Moderate,B
S2647,100,40,40,8,3,88,Low Risk,Excellent,Moderate,40.0,80,0.7999999999999999,Moderate,B
S2648,100,40,36,9,4,84,Low Risk,Excellent,Moderate,38.0,76,0.9,High,B
S2649,72,29,27,7,2,49,High Risk,Average,Low,28.0,56,0.6066666666666666,Moderate,F
S2650,95,35,40,9,3,87,Low Risk,Excellent,Moderate,37.5,75,0.8166666666666668,High,B
S2651,93,28,40,7,3,72,Moderate Risk,Excellent,Moderate,34.0,68,0.7433333333333333,Moderate,C
S2652,79,32,34,9,3,65,Moderate Risk,Good,Moderate,33.0,66,0.7633333333333333,Moderate,D
S2653,92,40,36,9,3,83,Low Risk,Excellent,Moderate,38.0,76,0.8066666666666666,High,B
S2654,90,35,40,8,3,74,Moderate Risk,Excellent,Moderate,37.5,75,0.7666666666666667,Moderate,C
S2655,71,29,29,7,3,50,Moderate Risk,Average,Moderate,29.0,58,0.6699999999999999,Moderate,E
S2656,79,29,39,8,3,60,Moderate Risk,Good,Moderate,34.0,68,0.73,Moderate,D
S2657,76,34,38,8,2,62,Moderate Risk,Good,Low,36.0,72,0.6533333333333333,Moderate,D
S2658,100,37,40,9,3,83,Low Risk,Excellent,Moderate,38.5,77,0.8333333333333334,High,B
S2659,100,39,39,9,4,88,Low Risk,Excellent,Moderate,39.0,78,0.9,High,B
S2660,96,38,29,8,3,74,Moderate Risk,Excellent,Moderate,33.5,67,0.7866666666666666,Moderate,C
S2661,100,32,35,8,4,78,Low Risk,Excellent,Moderate,33.5,67,0.8666666666666667,High,C
S2662,87,36,29,9,3,58,Moderate Risk,Good,Moderate,32.5,65,0.79,Moderate,E
S2663,88,31,36,8,4,65,Moderate Risk,Good,Moderate,33.5,67,0.8266666666666668,High,D
S2664,85,26,35,8,3,71,Moderate Risk,Good,Moderate,30.5,61,0.75,Moderate,C
S2665,84,30,30,7,3,57,Moderate Risk,Good,Moderate,30.0,60,0.7133333333333334,Moderate,E
S2666,92,35,37,10,3,85,Low Risk,Excellent,Moderate,36.0,72,0.84,High,B
S2667,70,23,40,7,2,50,Moderate Risk,Average,Low,31.5,63,0.6,Moderate,E
S2668,71,33,37,8,3,66,Moderate Risk,Average,Moderate,35.0,70,0.7033333333333333,Moderate,D
S2669,82,31,31,8,3,65,Moderate Risk,Good,Moderate,31.0,62,0.7400000000000001,Moderate,D
S2670,79,27,30,7,2,42,High Risk,Good,Low,28.5,57,0.63,Moderate,F
S2671,69,21,31,6,3,42,High Risk,Average,Moderate,26.0,52,0.63,Moderate,F
S2672,98,34,40,7,4,82,Low Risk,Excellent,Moderate,37.0,74,0.8266666666666667,High,B
S2673,100,40,40,9,3,82,Low Risk,Excellent,Moderate,40.0,80,0.8333333333333334,High,B
S2674,95,34,27,7,3,63,Moderate Risk,Excellent,Moderate,30.5,61,0.75,Moderate,D
S2675,84,33,34,7,3,61,Moderate Risk,Good,Moderate,33.5,67,0.7133333333333334,Moderate,D
S2676,90,32,37,9,3,74,Moderate Risk,Excellent,Moderate,34.5,69,0.7999999999999999,Moderate,C
S2677,86,26,31,7,3,56,Moderate Risk,Good,Moderate,28.5,57,0.7200000000000001,Moderate,E
S2678,83,28,26,7,3,53,Moderate Risk,Good,Moderate,27.0,54,0.71,Moderate,E
S2679,73,26,30,6,3,51,Moderate Risk,Average,Moderate,28.0,56,0.6433333333333334,Moderate,E
S2680,82,40,38,9,3,80,Low Risk,Good,Moderate,39.0,78,0.7733333333333333,Moderate,B
S2681,88,40,31,8,3,77,Low Risk,Good,Moderate,35.5,71,0.7600000000000001,Moderate,C
S2682,80,32,29,7,4,68,Moderate Risk,Good,Moderate,30.5,61,0.7666666666666666,Moderate,D
S2683,89,29,31,6,3,67,Moderate Risk,Good,Moderate,30.0,60,0.6966666666666667,Moderate,D
S2684,90,24,31,7,2,53,Moderate Risk,Excellent,Low,27.5,55,0.6666666666666666,Moderate,E
S2685,81,27,31,7,2,47,High Risk,Good,Low,29.0,58,0.6366666666666667,Moderate,F
S2686,83,30,33,7,3,63,Moderate Risk,Good,Moderate,31.5,63,0.71,Moderate,D
S2687,72,36,31,8,2,64,Moderate Risk,Average,Low,33.5,67,0.64,Moderate,D
S2688,88,28,32,8,2,58,Moderate Risk,Good,Low,30.0,60,0.6933333333333334,Moderate,E
S2689,81,28,29,7,3,62,Moderate Risk,Good,Moderate,28.5,57,0.7033333333333333,Moderate,D
S2690,81,29,27,6,3,44,High Risk,Good,Moderate,28.0,56,0.67,Moderate,F
S2691,98,34,40,8,3,83,Low Risk,Excellent,Moderate,37.0,74,0.7933333333333333,Moderate,B
S2692,78,36,30,8,3,63,Moderate Risk,Good,Moderate,33.0,66,0.7266666666666667,Moderate,D
S2693,97,34,33,8,3,64,Moderate Risk,Excellent,Moderate,33.5,67,0.79,Moderate,D
S2694,95,37,40,9,3,73,Moderate Risk,Excellent,Moderate,38.5,77,0.8166666666666668,High,C
S2695,87,38,30,7,3,61,Moderate Risk,Good,Moderate,34.0,68,0.7233333333333333,Moderate,D
S2696,91,34,34,8,3,82,Low Risk,Excellent,Moderate,34.0,68,0.77,Moderate,B
S2697,85,30,28,8,3,57,Moderate Risk,Good,Moderate,29.0,58,0.75,Moderate,E
S2698,85,37,29,8,3,77,Low Risk,Good,Moderate,33.0,66,0.75,Moderate,C
S2699,100,35,39,8,3,83,Low Risk,Excellent,Moderate,37.0,74,0.7999999999999999,Moderate,B
S2700,87,30,33,7,2,63,Moderate Risk,Good,Low,31.5,63,0.6566666666666666,Moderate,D
S2701,87,30,33,7,3,69,Moderate Risk,Good,Moderate,31.5,63,0.7233333333333333,Moderate,D
S2702,81,32,37,8,3,62,Moderate Risk,Good,Moderate,34.5,69,0.7366666666666667,Moderate,D
S2703,86,38,29,8,3,72,Moderate Risk,Good,Moderate,33.5,67,0.7533333333333334,Moderate,C
S2704,79,28,29,7,3,59,Moderate Risk,Good,Moderate,28.5,57,0.6966666666666667,Moderate,E
S2705,81,31,26,6,3,54,Moderate Risk,Good,Moderate,28.5,57,0.67,Moderate,E
S2706,87,37,27,7,3,68,Moderate Risk,Good,Moderate,32.0,64,0.7233333333333333,Moderate,D
S2707,84,30,27,7,2,52,Moderate Risk,Good,Low,28.5,57,0.6466666666666666,Moderate,E
S2708,83,37,28,8,3,63,Moderate Risk,Good,Moderate,32.5,65,0.7433333333333333,Moderate,D
S2709,78,33,33,7,3,74,Moderate Risk,Good,Moderate,33.0,66,0.6933333333333334,Moderate,C
S2710,88,36,34,8,3,74,Moderate Risk,Good,Moderate,35.0,70,0.7600000000000001,Moderate,C
S2711,85,32,32,8,2,53,Moderate Risk,Good,Low,32.0,64,0.6833333333333332,Moderate,E
S2712,82,28,36,7,2,65,Moderate Risk,Good,Low,32.0,64,0.64,Moderate,D
S2713,89,33,27,7,3,64,Moderate Risk,Good,Moderate,30.0,60,0.73,Moderate,D
S2714,85,29,37,8,3,66,Moderate Risk,Good,Moderate,33.0,66,0.75,Moderate,D
S2715,84,32,29,7,3,66,Moderate Risk,Good,Moderate,30.5,61,0.7133333333333334,Moderate,D
S2716,94,34,31,8,3,70,Moderate Risk,Excellent,Moderate,32.5,65,0.7799999999999999,Moderate,C
S2717,94,40,35,8,3,78,Low Risk,Excellent,Moderate,37.5,75,0.7799999999999999,Moderate,C
S2718,91,35,33,7,3,67,Moderate Risk,Excellent,Moderate,34.0,68,0.7366666666666667,Moderate,D
S2719,83,40,40,9,3,80,Low Risk,Good,Moderate,40.0,80,0.7766666666666667,Moderate,B
S2720,81,29,40,9,3,68,Moderate Risk,Good,Moderate,34.5,69,0.77,Moderate,D
S2721,97,37,37,9,4,84,Low Risk,Excellent,Moderate,37.0,74,0.89,High,B
S2722,98,36,35,8,3,69,Moderate Risk,Excellent,Moderate,35.5,71,0.7933333333333333,Moderate,D
S2723,99,37,40,9,3,79,Low Risk,Excellent,Moderate,38.5,77,0.8300000000000001,High,C
S2724,71,26,27,6,2,46,High Risk,Average,Low,26.5,53,0.57,Low,F
S2725,91,40,30,8,4,74,Moderate Risk,Excellent,Moderate,35.0,70,0.8366666666666666,High,C
S2726,77,28,31,7,3,52,Moderate Risk,Good,Moderate,29.5,59,0.69,Moderate,E
S2727,92,28,33,6,3,67,Moderate Risk,Excellent,Moderate,30.5,61,0.7066666666666667,Moderate,D
S2728,94,38,37,8,4,84,Low Risk,Excellent,Moderate,37.5,75,0.8466666666666667,High,B
S2729,78,32,34,8,2,66,Moderate Risk,Good,Low,33.0,66,0.66,Moderate,D
S2730,90,40,39,9,2,74,Moderate Risk,Excellent,Low,39.5,79,0.7333333333333334,Moderate,C
S2731,86,31,28,7,3,63,Moderate Risk,Good,Moderate,29.5,59,0.7200000000000001,Moderate,D
S2732,86,39,36,9,4,79,Low Risk,Good,Moderate,37.5,75,0.8533333333333334,High,C
S2733,81,37,29,7,2,65,Moderate Risk,Good,Low,33.0,66,0.6366666666666667,Moderate,D
S2734,83,28,37,7,2,58,Moderate Risk,Good,Low,32.5,65,0.6433333333333332,Moderate,E
S2735,82,30,34,8,2,57,Moderate Risk,Good,Low,32.0,64,0.6733333333333333,Moderate,E
S2736,84,31,29,6,3,55,Moderate Risk,Good,Moderate,30.0,60,0.68,Moderate,E
S2737,79,40,28,8,3,67,Moderate Risk,Good,Moderate,34.0,68,0.73,Moderate,D
S2738,81,36,29,8,3,64,Moderate Risk,Good,Moderate,32.5,65,0.7366666666666667,Moderate,D
S2739,79,29,28,6,3,57,Moderate Risk,Good,Moderate,28.5,57,0.6633333333333334,Moderate,E
S2740,80,32,35,7,3,65,Moderate Risk,Good,Moderate,33.5,67,0.7000000000000001,Moderate,D
S2741,72,30,23,7,3,51,Moderate Risk,Average,Moderate,26.5,53,0.6733333333333333,Moderate,E
S2742,91,35,38,8,2,68,Moderate Risk,Excellent,Low,36.5,73,0.7033333333333333,Moderate,D
S2743,98,29,36,8,3,76,Low Risk,Excellent,Moderate,32.5,65,0.7933333333333333,Moderate,C
S2744,85,29,32,8,2,54,Moderate Risk,Good,Low,30.5,61,0.6833333333333332,Moderate,E
S2745,83,23,30,5,3,47,High Risk,Good,Moderate,26.5,53,0.6433333333333334,Moderate,F
S2746,93,28,27,5,4,51,Moderate Risk,Excellent,Moderate,27.5,55,0.7433333333333335,Moderate,E
S2747,98,40,40,8,3,81,Low Risk,Excellent,Moderate,40.0,80,0.7933333333333333,Moderate,B
S2748,82,30,26,7,3,53,Moderate Risk,Good,Moderate,28.0,56,0.7066666666666667,Moderate,E
S2749,76,29,27,7,3,62,Moderate Risk,Good,Moderate,28.0,56,0.6866666666666666,Moderate,D
S2750,89,39,35,8,2,77,Low Risk,Good,Low,37.0,74,0.6966666666666667,Moderate,C
S2751,90,34,35,9,3,77,Low Risk,Excellent,Moderate,34.5,69,0.7999999999999999,Moderate,C
S2752,91,40,39,9,4,88,Low Risk,Excellent,Moderate,39.5,79,0.8700000000000001,High,B
S2753,76,29,30,7,2,51,Moderate Risk,Good,Low,29.5,59,0.62,Moderate,E
S2754,87,35,30,8,3,64,Moderate Risk,Good,Moderate,32.5,65,0.7566666666666667,Moderate,D
S2755,77,26,29,7,3,51,Moderate Risk,Good,Moderate,27.5,55,0.69,Moderate,E
S2756,88,30,30,8,3,69,Moderate Risk,Good,Moderate,30.0,60,0.7600000000000001,Moderate,D
S2757,85,36,26,7,4,64,Moderate Risk,Good,Moderate,31.0,62,0.7833333333333332,Moderate,D
S2758,93,36,38,9,3,75,Low Risk,Excellent,Moderate,37.0,74,0.81,High,C
S2759,90,37,40,9,3,88,Low Risk,Excellent,Moderate,38.5,77,0.7999999999999999,Moderate,B
S2760,87,38,35,9,3,71,Moderate Risk,Good,Moderate,36.5,73,0.79,Moderate,C
S2761,92,39,39,9,3,77,Low Risk,Excellent,Moderate,39.0,78,0.8066666666666666,High,C
S2762,90,33,25,7,3,65,Moderate Risk,Excellent,Moderate,29.0,58,0.7333333333333334,Moderate,D
S2763,87,38,34,10,2,75,Low Risk,Good,Low,36.0,72,0.7566666666666667,Moderate,C
S2764,73,33,40,8,3,64,Moderate Risk,Average,Moderate,36.5,73,0.71,Moderate,D
S2765,89,33,28,8,2,58,Moderate Risk,Good,Low,30.5,61,0.6966666666666667,Moderate,E
S2766,94,30,39,8,4,74,Moderate Risk,Excellent,Moderate,34.5,69,0.8466666666666667,High,C
S2767,89,31,31,7,2,64,Moderate Risk,Good,Low,31.0,62,0.6633333333333332,Moderate,D
S2768,89,37,34,9,3,77,Low Risk,Good,Moderate,35.5,71,0.7966666666666667,Moderate,C
S2769,80,32,27,7,2,57,Moderate Risk,Good,Low,29.5,59,0.6333333333333333,Moderate,E
S2770,89,30,34,9,3,66,Moderate Risk,Good,Moderate,32.0,64,0.7966666666666667,Moderate,D
S2771,80,35,25,7,2,58,Moderate Risk,Good,Low,30.0,60,0.6333333333333333,Moderate,E
S2772,71,29,30,7,3,48,High Risk,Average,Moderate,29.5,59,0.6699999999999999,Moderate,F
S2773,87,33,25,7,3,54,Moderate Risk,Good,Moderate,29.0,58,0.7233333333333333,Moderate,E
S2774,98,40,35,9,3,85,Low Risk,Excellent,Moderate,37.5,75,0.8266666666666667,High,B
S2775,71,26,38,6,3,59,Moderate Risk,Average,Moderate,32.0,64,0.6366666666666667,Moderate,E
S2776,98,36,38,9,3,80,Low Risk,Excellent,Moderate,37.0,74,0.8266666666666667,High,B
S2777,87,32,34,7,3,67,Moderate Risk,Good,Moderate,33.0,66,0.7233333333333333,Moderate,D
S2778,69,30,25,7,3,53,Moderate Risk,Average,Moderate,27.5,55,0.6633333333333332,Moderate,E
S2779,79,32,33,8,4,71,Moderate Risk,Good,Moderate,32.5,65,0.7966666666666667,Moderate,C
S2780,90,28,32,7,2,55,Moderate Risk,Excellent,Low,30.0,60,0.6666666666666666,Moderate,E
S2781,93,37,40,9,2,83,Low Risk,Excellent,Low,38.5,77,0.7433333333333333,Moderate,B
S2782,84,35,37,9,2,72,Moderate Risk,Good,Low,36.0,72,0.7133333333333334,Moderate,C
S2783,80,28,39,8,2,58,Moderate Risk,Good,Low,33.5,67,0.6666666666666666,Moderate,E
S2784,96,40,36,9,3,85,Low Risk,Excellent,Moderate,38.0,76,0.82,High,B
S2785,94,34,34,8,3,78,Low Risk,Excellent,Moderate,34.0,68,0.7799999999999999,Moderate,C
S2786,81,30,35,8,2,64,Moderate Risk,Good,Low,32.5,65,0.67,Moderate,D
S2787,82,27,27,7,3,54,Moderate Risk,Good,Moderate,27.0,54,0.7066666666666667,Moderate,E
S2788,85,30,28,8,3,61,Moderate Risk,Good,Moderate,29.0,58,0.75,Moderate,D
S2789,85,35,33,8,3,64,Moderate Risk,Good,Moderate,34.0,68,0.75,Moderate,D
S2790,82,31,32,6,3,68,Moderate Risk,Good,Moderate,31.5,63,0.6733333333333333,Moderate,D
S2791,97,25,34,7,3,59,Moderate Risk,Excellent,Moderate,29.5,59,0.7566666666666667,Moderate,E
S2792,92,34,39,9,4,80,Low Risk,Excellent,Moderate,36.5,73,0.8733333333333334,High,B
S2793,79,26,28,6,2,47,High Risk,Good,Low,27.0,54,0.5966666666666667,Low,F
S2794,77,32,30,8,3,65,Moderate Risk,Good,Moderate,31.0,62,0.7233333333333333,Moderate,D
S2795,79,35,31,8,2,60,Moderate Risk,Good,Low,33.0,66,0.6633333333333334,Moderate,D
S2796,93,35,36,8,3,65,Moderate Risk,Excellent,Moderate,35.5,71,0.7766666666666667,Moderate,D
S2797,93,37,35,8,4,73,Moderate Risk,Excellent,Moderate,36.0,72,0.8433333333333334,High,C
S2798,72,21,29,6,3,55,Moderate Risk,Average,Moderate,25.0,50,0.64,Moderate,E
S2799,100,38,36,8,3,78,Low Risk,Excellent,Moderate,37.0,74,0.7999999999999999,Moderate,C
S2800,83,29,40,8,3,62,Moderate Risk,Good,Moderate,34.5,69,0.7433333333333333,Moderate,D
S2801,90,39,36,8,3,69,Moderate Risk,Excellent,Moderate,37.5,75,0.7666666666666667,Moderate,D
S2802,95,39,38,8,3,82,Low Risk,Excellent,Moderate,38.5,77,0.7833333333333333,Moderate,B
S2803,80,31,34,7,2,63,Moderate Risk,Good,Low,32.5,65,0.6333333333333333,Moderate,D
S2804,85,35,30,8,2,57,Moderate Risk,Good,Low,32.5,65,0.6833333333333332,Moderate,E
S2805,90,35,34,8,3,70,Moderate Risk,Excellent,Moderate,34.5,69,0.7666666666666667,Moderate,C
S2806,72,27,33,7,2,45,High Risk,Average,Low,30.0,60,0.6066666666666666,Moderate,F
S2807,81,28,31,6,2,54,Moderate Risk,Good,Low,29.5,59,0.6033333333333334,Moderate,E
S2808,85,39,36,8,2,69,Moderate Risk,Good,Low,37.5,75,0.6833333333333332,Moderate,D
S2809,92,30,40,6,3,69,Moderate Risk,Excellent,Moderate,35.0,70,0.7066666666666667,Moderate,D
S2810,87,38,33,7,3,77,Low Risk,Good,Moderate,35.5,71,0.7233333333333333,Moderate,C
S2811,85,32,30,7,3,64,Moderate Risk,Good,Moderate,31.0,62,0.7166666666666667,Moderate,D
S2812,89,34,32,8,2,70,Moderate Risk,Good,Low,33.0,66,0.6966666666666667,Moderate,C
S2813,90,33,36,7,3,62,Moderate Risk,Excellent,Moderate,34.5,69,0.7333333333333334,Moderate,D
S2814,84,29,28,7,3,55,Moderate Risk,Good,Moderate,28.5,57,0.7133333333333334,Moderate,E
S2815,77,33,36,8,3,75,Low Risk,Good,Moderate,34.5,69,0.7233333333333333,Moderate,C
S2816,70,31,28,8,2,52,Moderate Risk,Average,Low,29.5,59,0.6333333333333333,Moderate,E
S2817,82,32,32,7,2,61,Moderate Risk,Good,Low,32.0,64,0.64,Moderate,D
S2818,89,33,35,8,2,75,Low Risk,Good,Low,34.0,68,0.6966666666666667,Moderate,C
S2819,76,24,26,6,3,47,High Risk,Good,Moderate,25.0,50,0.6533333333333333,Moderate,F
S2820,76,23,26,5,3,39,High Risk,Good,Moderate,24.5,49,0.62,Moderate,F
S2821,91,32,35,9,4,72,Moderate Risk,Excellent,Moderate,33.5,67,0.8700000000000001,High,C
S2822,93,40,34,8,3,78,Low Risk,Excellent,Moderate,37.0,74,0.7766666666666667,Moderate,C
S2823,94,40,40,8,3,79,Low Risk,Excellent,Moderate,40.0,80,0.7799999999999999,Moderate,C
S2824,72,27,26,6,2,47,High Risk,Average,Low,26.5,53,0.5733333333333333,Low,F
S2825,84,30,36,7,3,66,Moderate Risk,Good,Moderate,33.0,66,0.7133333333333334,Moderate,D
S2826,91,25,34,7,4,59,Moderate Risk,Excellent,Moderate,29.5,59,0.8033333333333333,High,E
S2827,76,29,36,7,3,66,Moderate Risk,Good,Moderate,32.5,65,0.6866666666666666,Moderate,D
S2828,77,35,27,8,3,62,Moderate Risk,Good,Moderate,31.0,62,0.7233333333333333,Moderate,D
S2829,83,28,33,5,4,61,Moderate Risk,Good,Moderate,30.5,61,0.71,Moderate,D
S2830,78,23,32,7,2,60,Moderate Risk,Good,Low,27.5,55,0.6266666666666666,Moderate,D
S2831,94,39,30,9,3,70,Moderate Risk,Excellent,Moderate,34.5,69,0.8133333333333334,High,C
S2832,86,28,36,7,3,63,Moderate Risk,Good,Moderate,32.0,64,0.7200000000000001,Moderate,D
S2833,81,30,32,7,2,58,Moderate Risk,Good,Low,31.0,62,0.6366666666666667,Moderate,E
S2834,78,31,29,7,2,60,Moderate Risk,Good,Low,30.0,60,0.6266666666666666,Moderate,D
S2835,87,30,32,7,3,62,Moderate Risk,Good,Moderate,31.0,62,0.7233333333333333,Moderate,D
S2836,87,33,40,9,3,79,Low Risk,Good,Moderate,36.5,73,0.79,Moderate,C
S2837,80,25,29,5,2,48,High Risk,Good,Low,27.0,54,0.5666666666666668,Low,F
S2838,84,25,35,6,3,53,Moderate Risk,Good,Moderate,30.0,60,0.68,Moderate,E
S2839,82,38,33,7,2,69,Moderate Risk,Good,Low,35.5,71,0.64,Moderate,D
S2840,74,33,31,7,3,65,Moderate Risk,Average,Moderate,32.0,64,0.68,Moderate,D
S2841,87,34,36,9,3,78,Low Risk,Good,Moderate,35.0,70,0.79,Moderate,C
S2842,86,32,26,7,2,58,Moderate Risk,Good,Low,29.0,58,0.6533333333333333,Moderate,E
S2843,88,30,35,9,2,61,Moderate Risk,Good,Low,32.5,65,0.7266666666666667,Moderate,D
S2844,91,36,40,8,3,76,Low Risk,Excellent,Moderate,38.0,76,0.77,Moderate,C
S2845,86,32,30,7,3,61,Moderate Risk,Good,Moderate,31.0,62,0.7200000000000001,Moderate,D
S2846,88,33,25,6,2,54,Moderate Risk,Good,Low,29.0,58,0.6266666666666666,Moderate,E
S2847,85,31,40,8,3,69,Moderate Risk,Good,Moderate,35.5,71,0.75,Moderate,D
S2848,72,25,24,6,2,42,High Risk,Average,Low,24.5,49,0.5733333333333333,Low,F
S2849,82,31,36,9,3,64,Moderate Risk,Good,Moderate,33.5,67,0.7733333333333333,Moderate,D
S2850,91,33,35,8,2,65,Moderate Risk,Excellent,Low,34.0,68,0.7033333333333333,Moderate,D
S2851,81,27,23,5,2,44,High Risk,Good,Low,25.0,50,0.57,Low,F
S2852,83,32,40,9,3,83,Low Risk,Good,Moderate,36.0,72,0.7766666666666667,Moderate,B
S2853,83,31,28,6,3,54,Moderate Risk,Good,Moderate,29.5,59,0.6766666666666666,Moderate,E
S2854,100,29,33,8,3,70,Moderate Risk,Excellent,Moderate,31.0,62,0.7999999999999999,Moderate,C
S2855,80,30,19,5,3,46,High Risk,Good,Moderate,24.5,49,0.6333333333333333,Moderate,F
S2856,72,37,28,9,3,64,Moderate Risk,Average,Moderate,32.5,65,0.7400000000000001,Moderate,D
S2857,72,21,30,6,1,39,High Risk,Average,Low,25.5,51,0.5066666666666666,Low,F
S2858,87,30,34,8,2,65,Moderate Risk,Good,Low,32.0,64,0.69,Moderate,D
S2859,79,25,25,6,2,52,Moderate Risk,Good,Low,25.0,50,0.5966666666666667,Low,E
S2860,83,35,30,7,3,64,Moderate Risk,Good,Moderate,32.5,65,0.71,Moderate,D
S2861,89,32,30,6,3,63,Moderate Risk,Good,Moderate,31.0,62,0.6966666666666667,Moderate,D
S2862,91,34,27,7,3,71,Moderate Risk,Excellent,Moderate,30.5,61,0.7366666666666667,Moderate,C
S2863,79,28,27,6,2,58,Moderate Risk,Good,Low,27.5,55,0.5966666666666667,Low,E
S2864,100,33,40,9,3,78,Low Risk,Excellent,Moderate,36.5,73,0.8333333333333334,High,C
S2865,98,33,33,8,3,65,Moderate Risk,Excellent,Moderate,33.0,66,0.7933333333333333,Moderate,D
S2866,98,35,37,8,3,76,Low Risk,Excellent,Moderate,36.0,72,0.7933333333333333,Moderate,C
S2867,89,38,36,7,4,77,Low Risk,Good,Moderate,37.0,74,0.7966666666666665,Moderate,C
S2868,87,26,26,6,3,52,Moderate Risk,Good,Moderate,26.0,52,0.69,Moderate,E
